,LapTime,AvgCornerSpeed,Acceleration,LapNumber,Stint,Compound,TyreLife,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,Rainfall,AvgCurvature,race,racemean
622,98.587,45.07860785132434,1.859975804835104,39.0,3.0,SOFT,10.0,26.5,21.0,1017.0,29.5,222.0,0.6,0.0,0.0075126509199744135,Bahrain Grand Prix,98.55369910514543
623,96.471,43.98355329767933,2.6240781845980012,42.0,4.0,SOFT,2.0,26.4,21.0,1017.2,29.3,184.0,0.0,0.0,0.007385103007643853,Bahrain Grand Prix,98.55369910514543
624,96.942,44.76174660172551,2.2528370147297143,43.0,4.0,SOFT,3.0,26.4,21.0,1017.0,29.2,0.0,0.0,0.0,0.007320246128613568,Bahrain Grand Prix,98.55369910514543
625,96.588,44.421735533016545,2.370358917147473,44.0,4.0,SOFT,4.0,26.4,21.0,1017.0,29.2,129.0,0.3,0.0,0.008007151862672349,Bahrain Grand Prix,98.55369910514543
626,97.126,44.583438376550696,2.475476378577607,45.0,4.0,SOFT,5.0,26.4,21.0,1017.0,29.1,181.0,0.6,0.0,0.007572191156264259,Bahrain Grand Prix,98.55369910514543
627,97.589,44.206321170171464,2.1113339342221797,46.0,4.0,SOFT,6.0,26.4,21.0,1017.0,29.0,207.0,0.3,0.0,0.007682615717462403,Bahrain Grand Prix,98.55369910514543
628,97.629,45.10157195098582,1.694514493412099,47.0,4.0,SOFT,7.0,26.4,21.0,1017.2,29.0,297.0,0.0,0.0,0.007744474815066505,Bahrain Grand Prix,98.55369910514543
629,97.607,40.04272694179247,1.7443378159810472,48.0,4.0,SOFT,8.0,26.3,21.0,1017.2,29.0,336.0,0.0,0.0,0.0072208363980835345,Bahrain Grand Prix,98.55369910514543
630,97.739,42.469929291114546,1.8645439975130753,49.0,4.0,SOFT,9.0,26.4,21.0,1017.2,29.0,308.0,0.6,0.0,102.02019022156921,Bahrain Grand Prix,98.55369910514543
631,98.315,43.61566724528568,2.1993080206662197,50.0,4.0,SOFT,10.0,26.3,21.0,1017.2,29.0,339.0,0.0,0.0,0.008136171771077328,Bahrain Grand Prix,98.55369910514543
632,98.157,44.96810574343423,2.3399016759147444,51.0,4.0,SOFT,11.0,26.3,21.0,1017.2,28.9,0.0,0.3,0.0,0.007267365036654227,Bahrain Grand Prix,98.55369910514543
633,97.963,45.46579738191702,2.212960146217737,52.0,4.0,SOFT,12.0,26.3,21.0,1017.4,28.9,0.0,0.0,0.0,0.007949765407126913,Bahrain Grand Prix,98.55369910514543
634,97.982,44.16126045908663,2.386270254283659,53.0,4.0,SOFT,13.0,26.3,21.0,1017.2,28.8,38.0,0.4,0.0,0.007609295111703413,Bahrain Grand Prix,98.55369910514543
635,99.651,44.27113685431506,2.5030609928738534,54.0,4.0,SOFT,14.0,26.3,21.0,1017.4,28.8,0.0,0.0,0.0,0.007584101240496684,Bahrain Grand Prix,98.55369910514543
636,98.446,44.70426990854092,2.320537963560561,55.0,4.0,SOFT,15.0,26.2,21.0,1017.4,28.8,95.0,0.5,0.0,0.007711188806046434,Bahrain Grand Prix,98.55369910514543
637,98.779,43.66833071872972,2.288547586951722,56.0,4.0,SOFT,16.0,26.3,21.0,1017.4,28.7,116.0,0.6,0.0,0.007536332500871147,Bahrain Grand Prix,98.55369910514543
638,100.914,39.82109231452485,1.8978235933769079,3.0,1.0,SOFT,3.0,27.3,22.0,1016.7,31.2,170.0,0.6,0.0,0.022433244418449037,Bahrain Grand Prix,98.55369910514543
